id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,pass_recipient,pass_length,pass_angle,pass_height,pass_end_location,pass_body_part,pass_type,possession_team_id,team_id,player_id,pass_recipient_id,pass_outcome,under_pressure,pass_aerial_won,off_camera,pass_switch,pass_through_ball,pass_technique,counterpress,pass_cross,pass_assisted_shot_id,pass_goal_assist,pass_inswinging,pass_cut_back,pass_shot_assist,pass_straight,pass_no_touch,pass_outswinging,pass_deflected,pass_miscommunication,out,player_x,player_y,pass_end_x,pass_end_y
1a11ef52-a719-4b05-9349-0b6995098525,5,1,00:00:01.514,0,1,Pass,2,AS Monaco,From Kick Off,AS Monaco,Lacina Traoré,Center Forward,"[61.0, 40.1]",0.478071,['cb3a4d3d-654f-4a1f-945f-5c39e8051e98'],3900598,João Filipe Iria Santos Moutinho,4.504442,1.5263811,Ground Pass,"[61.2, 44.6]",Left Foot,Kick Off,129,129,3553,3168.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,61.0,40.1,61.2,44.6
4c8e6007-5842-491e-a50d-6e4b88615f09,8,1,00:00:02.473,0,2,Pass,2,AS Monaco,From Kick Off,AS Monaco,João Filipe Iria Santos Moutinho,Center Attacking Midfield,"[61.0, 43.4]",1.116146,['1e395c17-0783-4796-9576-78004a4f4862'],3900598,Fábio Henrique Tavares,17.637743,3.0165343,Ground Pass,"[43.5, 45.6]",Right Foot,Open Play,129,129,3168,3247.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,61.0,43.4,43.5,45.6
51472778-22b1-4420-871c-f991fe38f7ac,11,1,00:00:03.636,0,3,Pass,2,AS Monaco,From Kick Off,AS Monaco,Fábio Henrique Tavares,Right Defensive Midfield,"[41.1, 45.6]",1.433693,['9e8f6bd4-fcc9-4555-85c7-8e41a603bc0a'],3900598,Tiemoué Bakayoko,15.781318,-1.906574,Ground Pass,"[35.9, 30.7]",Right Foot,Open Play,129,129,3247,3955.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,41.1,45.6,35.9,30.7
d8fb08a5-ffd4-4273-a355-824ee02cbaf5,14,1,00:00:08.129,0,8,Pass,2,AS Monaco,From Kick Off,AS Monaco,Tiemoué Bakayoko,Left Defensive Midfield,"[55.6, 23.1]",1.595823,['8f2f553b-6bc6-4ecb-9673-b762088e6ab4'],3900598,Fábio Henrique Tavares,21.72303,1.6168467,Ground Pass,"[54.6, 44.8]",Left Foot,Open Play,129,129,3955,3247.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,55.6,23.1,54.6,44.8
9bf4710d-0c0a-4a02-8fb7-344354c0dbfb,17,1,00:00:15.635,0,15,Pass,2,AS Monaco,From Kick Off,AS Monaco,Fábio Henrique Tavares,Right Defensive Midfield,"[50.6, 48.4]",2.131242,['a3777ed7-d55d-4dd7-aeaa-656ab527b865'],3900598,Fábio Alexandre da Silva Coentrão,37.31501,-1.6781981,High Pass,"[46.6, 11.3]",Right Foot,Open Play,129,129,3247,19047.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,50.6,48.4,46.6,11.3
50579934-473f-4dba-8bc3-462f2ff1805d,20,1,00:00:19.882,0,19,Pass,2,AS Monaco,From Kick Off,AS Monaco,Fábio Alexandre da Silva Coentrão,Left Back,"[49.1, 6.3]",1.457339,['18eb68bb-2a91-4627-86d2-9f81ce143c20'],3900598,Tiemoué Bakayoko,14.516887,1.6190348,Ground Pass,"[48.4, 20.8]",Left Foot,Open Play,129,129,19047,3955.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,49.1,6.3,48.4,20.8
d594100c-2a7a-4c1a-bbe1-0f938bb3dda7,22,1,00:00:21.340,0,21,Pass,2,AS Monaco,From Kick Off,AS Monaco,Tiemoué Bakayoko,Left Defensive Midfield,"[48.2, 21.5]",1.622491,['7764afe4-6d08-48c3-a69a-1ed487dfd690'],3900598,Wallace Fortuna dos Santos,18.532404,-2.7600844,Ground Pass,"[31.0, 14.6]",Right Foot,Open Play,129,129,3955,8277.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,48.2,21.5,31.0,14.6
054da279-3776-49d8-bc08-9833a1e77f44,25,1,00:00:22.962,0,22,Pass,2,AS Monaco,From Kick Off,AS Monaco,Wallace Fortuna dos Santos,Left Center Back,"[31.9, 12.0]",2.226795,"['ce6ac1bb-a881-44ed-8f87-211aaec03b4d', 'e0d16e46-01be-47c6-8872-5895f6801583']",3900598,Ricardo Alberto Silveira de Carvalho,31.990154,1.64589,Ground Pass,"[29.5, 43.9]",Left Foot,Open Play,129,129,8277,10805.0,1,True,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,31.9,12.0,29.5,43.9
3aa57513-348f-4c80-982a-2e01eb486928,28,1,00:00:26.556,0,26,Pass,2,AS Monaco,From Kick Off,AS Monaco,Ricardo Alberto Silveira de Carvalho,Right Center Back,"[31.0, 46.8]",1.750504,['fcefc3a2-1f98-4862-9681-4914703bbc20'],3900598,Andrea Raggi,25.373411,1.3076552,Ground Pass,"[37.6, 71.3]",Right Foot,Open Play,129,129,10805,3374.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,31.0,46.8,37.6,71.3
4ae1fd19-cbc3-4628-848d-47293e2c6b81,31,1,00:00:29.749,0,29,Pass,2,AS Monaco,From Kick Off,AS Monaco,Andrea Raggi,Right Back,"[39.7, 72.5]",5.912239,['ed0bb866-9d3c-4dad-bd96-ca6b1bf637d2'],3900598,Bernardo Mota Veiga de Carvalho e Silva,80.300064,0.0012453294,High Pass,"[120.0, 72.6]",Right Foot,Open Play,129,129,3374,3193.0,0,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,39.7,72.5,120.0,72.6
2948a079-84cf-493a-9a71-673541e1c362,33,1,00:01:00.928,1,0,Pass,3,Toulouse,From Goal Kick,Toulouse,Alban Lafont,Goalkeeper,"[6.0, 44.0]",2.007132,"['2258e4d7-5808-483a-87aa-d5474482bf5d', '88fad9ed-95e0-41e2-91a5-018919de277f']",3900598,Wissam Ben Yedder,48.96366,-0.08178438,High Pass,"[54.8, 40.0]",Right Foot,Goal Kick,130,130,2981,6723.0,0,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,6.0,44.0,54.8,40.0
b7ac9ff3-3339-4f3a-b7b5-a7ff5c98ec28,37,1,00:01:04.046,1,4,Pass,3,Toulouse,From Goal Kick,AS Monaco,Bernardo Mota Veiga de Carvalho e Silva,Right Wing,"[65.3, 40.4]",0.675559,['a243367c-4dba-4030-bc22-27685ecb9cef'],3900598,João Filipe Iria Santos Moutinho,10.323759,-0.7853982,Ground Pass,"[72.6, 33.1]",Left Foot,Open Play,130,129,3193,3168.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,65.3,40.4,72.6,33.1
e4248f87-cbaa-4d9c-834c-61e0885fe88d,39,1,00:01:04.722,1,4,Pass,3,Toulouse,From Goal Kick,AS Monaco,João Filipe Iria Santos Moutinho,Center Attacking Midfield,"[72.4, 33.5]",0.989785,"['3a84e3d2-c4a8-4c4a-b648-4b4eb3d67899', 'de2fc653-0c20-4e40-a37b-c04d23b4649b']",3900598,Bernardo Mota Veiga de Carvalho e Silva,8.798295,-2.1209621,Ground Pass,"[67.8, 26.0]",Right Foot,Open Play,130,129,3168,3193.0,0,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,72.4,33.5,67.8,26.0
7db60533-cdca-42c7-9442-f25ca859a7b2,45,1,00:01:07.369,1,7,Pass,3,Toulouse,From Goal Kick,Toulouse,Óscar Guido Trejo,Right Attacking Midfield,"[48.0, 48.0]",1.585349,"['35204da1-e6db-4dd7-b238-20266a917e52', 'dfef4c59-febb-4383-bfa9-5b51087c6f03']",3900598,Marcel Tisserand,17.511425,-1.9449401,Ground Pass,"[41.6, 31.7]",Right Foot,Open Play,130,130,11540,8677.0,1,True,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,48.0,48.0,41.6,31.7
5cf94fe6-fe6a-40a6-ad52-55f388df20bd,48,1,00:01:08.968,1,8,Pass,3,Toulouse,From Goal Kick,Toulouse,Marcel Tisserand,Left Center Back,"[41.4, 31.7]",1.613433,['64370343-c22b-4caa-8c82-c790a40b0def'],3900598,Jacques François Moubandje,19.90402,-1.5506985,Ground Pass,"[41.8, 11.8]",Right Foot,Open Play,130,130,8677,3024.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,41.4,31.7,41.8,11.8
ce1fd115-105e-49ec-ad6c-817975402eee,51,1,00:01:15.450,1,15,Pass,3,Toulouse,From Goal Kick,Toulouse,Jacques François Moubandje,Left Wing Back,"[54.9, 5.2]",0.893704,['99b4d9fa-f4ff-417d-8f43-63868f642c67'],3900598,Martin Braithwaite Christensen,15.121178,0.87436455,Ground Pass,"[64.6, 16.8]",Left Foot,Open Play,130,130,3024,4447.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,54.9,5.2,64.6,16.8
f5b70708-ba2d-4bda-98d2-0e884688f864,55,1,00:01:18.180,1,18,Pass,3,Toulouse,From Goal Kick,Toulouse,Martin Braithwaite Christensen,Left Attacking Midfield,"[65.2, 32.2]",2.611488,['566ecbcc-267e-4afc-a9b7-e5b90c5a0ac9'],3900598,Uroš Spajić,36.95971,1.6276456,Ground Pass,"[63.1, 69.1]",Right Foot,Open Play,130,130,4447,16430.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,65.2,32.2,63.1,69.1
3dc37370-29c4-4faf-93db-312ee5610caa,58,1,00:01:20.823,1,20,Pass,3,Toulouse,From Goal Kick,Toulouse,Uroš Spajić,Right Center Back,"[63.6, 66.0]",1.555754,['cc083152-2c43-444e-bf5e-3a5167e5453e'],3900598,Wergiton do Rosário Calmon,21.56154,0.3951479,Ground Pass,"[83.5, 74.3]",Right Foot,Open Play,130,130,16430,3030.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,63.6,66.0,83.5,74.3
da09fe1f-e4c4-4221-8927-47cfd921904b,61,1,00:01:23.222,1,23,Pass,3,Toulouse,From Goal Kick,Toulouse,Wergiton do Rosário Calmon,Right Wing Back,"[85.6, 75.9]",0.984998,['42a3939e-5c83-4239-88eb-ef0521f4608b'],3900598,Óscar Guido Trejo,13.9531355,-1.1103538,Ground Pass,"[91.8, 63.4]",Right Foot,Open Play,130,130,3030,11540.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,85.6,75.9,91.8,63.4
e342bc22-a48d-436e-af47-fd78abac1147,68,1,00:01:28.201,1,28,Pass,4,AS Monaco,Regular Play,AS Monaco,Thomas Lemar,Left Wing,"[19.4, 3.3]",0.961273,['cdcf5e10-5ed5-48bd-a346-63fb25f893af'],3900598,Fábio Alexandre da Silva Coentrão,8.324061,1.2908465,Ground Pass,"[21.7, 11.3]",Right Foot,Open Play,129,129,3245,19047.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,19.4,3.3,21.7,11.3
df6cfc37-8d02-4425-a7c5-38633ae30077,73,1,00:01:29.222,1,29,Pass,4,AS Monaco,Regular Play,AS Monaco,Fábio Alexandre da Silva Coentrão,Left Back,"[23.2, 12.2]",0.557776,"['5e4a8e99-ea9c-49a0-b06d-05123348034a', '67d5e5a9-9967-4fcd-856a-1f0c3b6c3015', '8e0bfc82-8e96-4f5c-8362-53f7c2b883a8']",3900598,Tiemoué Bakayoko,8.0062475,-0.4804058,Ground Pass,"[30.3, 8.5]",Left Foot,Open Play,129,129,19047,3955.0,1,True,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,23.2,12.2,30.3,8.5
bac961d2-db4c-438c-9a74-43eaa2a2c854,76,1,00:01:32.123,1,32,Pass,4,AS Monaco,Regular Play,AS Monaco,Tiemoué Bakayoko,Left Defensive Midfield,"[27.2, 10.3]",0.960472,['62696d00-2d2a-4b5c-b0c0-6690949e4623'],3900598,Fábio Henrique Tavares,18.006943,1.598567,Ground Pass,"[26.7, 28.3]",Right Foot,Open Play,129,129,3955,3247.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,27.2,10.3,26.7,28.3
0fc1b35c-1582-4a80-ad2d-8601a1ea8eb1,79,1,00:01:35.536,1,35,Pass,4,AS Monaco,Regular Play,AS Monaco,Fábio Henrique Tavares,Right Defensive Midfield,"[33.6, 38.7]",2.416109,['e8a82ffb-261d-4d3b-9c39-24ff6187f143'],3900598,Andrea Raggi,29.40085,1.209239,Ground Pass,"[44.0, 66.2]",Left Foot,Open Play,129,129,3247,3374.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,33.6,38.7,44.0,66.2
ab77d629-7ce4-4b91-8bc7-5f8913c5e699,82,1,00:01:39.434,1,39,Pass,4,AS Monaco,Regular Play,AS Monaco,Andrea Raggi,Right Back,"[54.8, 67.4]",4.140721,['2298e050-29f6-417f-81a5-6002e0c8893a'],3900598,Bernardo Mota Veiga de Carvalho e Silva,50.231167,0.1821683,Ground Pass,"[104.2, 76.5]",Right Foot,Open Play,129,129,3374,3193.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,54.8,67.4,104.2,76.5
31c3115f-573d-4b3a-9926-c58eb1edf6cd,85,1,00:01:45.185,1,45,Pass,4,AS Monaco,Regular Play,AS Monaco,Bernardo Mota Veiga de Carvalho e Silva,Right Wing,"[108.3, 76.8]",1.419624,['20068ae9-1592-465c-9343-a54d604c1731'],3900598,Andrea Raggi,12.3,3.1415927,Ground Pass,"[96.0, 76.8]",Left Foot,Open Play,129,129,3193,3374.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,108.3,76.8,96.0,76.8
7d099bab-a516-4d40-9b35-7083941292b2,87,1,00:01:46.604,1,46,Pass,4,AS Monaco,Regular Play,AS Monaco,Andrea Raggi,Right Back,"[97.9, 77.0]",2.121508,"['2eac45fa-8f9e-42d3-ac0e-fdb72cb6524a', '79fcc0a5-edcc-4a49-a6cd-11d31a86f7d2']",3900598,Lacina Traoré,42.812263,-1.3756912,High Pass,"[106.2, 35.0]",Right Foot,Open Play,129,129,3374,3553.0,0,False,False,False,True,False,Other,False,True,No shot,False,False,False,False,False,False,False,False,False,False,97.9,77.0,106.2,35.0
79fcc0a5-edcc-4a49-a6cd-11d31a86f7d2,89,1,00:01:48.726,1,48,Pass,5,Toulouse,Regular Play,Toulouse,Tongo Hamed Doumbia,Right Defensive Midfield,"[13.9, 45.1]",1.829189,"['3da375cd-c9d0-49a3-91cf-5b70e04a7f0f', '7d099bab-a516-4d40-9b35-7083941292b2']",3900598,Jean-Daniel Akpa Akpro,24.016037,-1.0997001,High Pass,"[24.8, 23.7]",Head,Recovery,130,130,16522,31174.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,13.9,45.1,24.8,23.7
91287a43-e9bf-4694-8651-9390290751e6,96,1,00:01:52.898,1,52,Pass,5,Toulouse,Regular Play,Toulouse,Jean-Daniel Akpa Akpro,Left Defensive Midfield,"[33.3, 25.1]",1.086345,"['374d15d2-e1fa-46a0-ae2e-089628ce5fcc', '942853ec-3d85-4c23-8ad2-398f5655865d']",3900598,Martin Braithwaite Christensen,17.14001,-0.3143706,Ground Pass,"[49.6, 19.8]",Right Foot,Open Play,130,130,31174,4447.0,1,True,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,33.3,25.1,49.6,19.8
a6a3b4e7-eac2-43a8-8743-872015ea232c,99,1,00:01:54.819,1,54,Pass,5,Toulouse,Regular Play,Toulouse,Martin Braithwaite Christensen,Left Attacking Midfield,"[48.7, 22.7]",1.748931,['d975d234-ffd8-4904-81f1-c211945a8db4'],3900598,Jean-Daniel Akpa Akpro,14.286357,0.23309468,Ground Pass,"[62.6, 26.0]",Right Foot,Open Play,130,130,4447,31174.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,48.7,22.7,62.6,26.0
2c4dc371-3deb-4346-ba6f-81f2ee4869ea,107,1,00:02:03.140,2,3,Pass,5,Toulouse,Regular Play,Toulouse,Jean-Daniel Akpa Akpro,Left Defensive Midfield,"[95.0, 4.0]",2.49441,['743375ad-e2b4-4eda-8ca8-03dfb02f43bd'],3900598,Jacques François Moubandje,21.392756,0.2551824,Ground Pass,"[115.7, 9.4]",Right Foot,Open Play,130,130,31174,3024.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,95.0,4.0,115.7,9.4
283dcd26-3f5a-47fc-a61d-5440e5279c58,113,1,00:02:21.343,2,21,Pass,6,AS Monaco,From Goal Kick,AS Monaco,Danijel Subašić,Goalkeeper,"[7.0, 44.1]",1.90612,['ad415264-f384-4d20-8a90-e8553d9b2ec2'],3900598,Ricardo Alberto Silveira de Carvalho,17.400288,1.0865861,Ground Pass,"[15.1, 59.5]",Left Foot,Goal Kick,129,129,3444,10805.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,7.0,44.1,15.1,59.5
89eb3081-7dc3-4063-abdf-4b84f72bbeeb,116,1,00:02:24.791,2,24,Pass,6,AS Monaco,From Goal Kick,AS Monaco,Ricardo Alberto Silveira de Carvalho,Right Center Back,"[15.1, 64.7]",1.390295,['0dc185bc-64ed-49e1-a0a5-31ea8bcb09b0'],3900598,Andrea Raggi,17.196802,0.59929246,Ground Pass,"[29.3, 74.4]",Right Foot,Open Play,129,129,10805,3374.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,15.1,64.7,29.3,74.4
6fd28622-5e49-4069-a00d-f717e9277621,119,1,00:02:27.350,2,27,Pass,6,AS Monaco,From Goal Kick,AS Monaco,Andrea Raggi,Right Back,"[30.9, 74.4]",1.190119,['30709b20-ded4-4114-9f02-fbcdc059985d'],3900598,Ricardo Alberto Silveira de Carvalho,11.098198,-2.581083,Ground Pass,"[21.5, 68.5]",Right Foot,Open Play,129,129,3374,10805.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,30.9,74.4,21.5,68.5
1f99a77e-8252-4b83-b075-80d7f338460d,122,1,00:02:29.502,2,29,Pass,6,AS Monaco,From Goal Kick,AS Monaco,Ricardo Alberto Silveira de Carvalho,Right Center Back,"[21.2, 63.5]",1.744384,['30ed97a9-fa96-4b88-a0b2-6827f3f6f88d'],3900598,Wallace Fortuna dos Santos,33.609524,-1.5469913,Ground Pass,"[22.0, 29.9]",Right Foot,Open Play,129,129,10805,8277.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,21.2,63.5,22.0,29.9
35ed751b-8586-4ad1-b6f6-8cbdb869a3e6,125,1,00:02:32.629,2,32,Pass,6,AS Monaco,From Goal Kick,AS Monaco,Wallace Fortuna dos Santos,Left Center Back,"[21.2, 26.0]",1.826274,['49c81e53-1abe-40c6-901c-68b409c4ef32'],3900598,Fábio Alexandre da Silva Coentrão,25.888414,-0.952792,Ground Pass,"[36.2, 4.9]",Left Foot,Open Play,129,129,8277,19047.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,21.2,26.0,36.2,4.9
d2f2d19f-018e-45e6-b4eb-a11fbdfedb61,128,1,00:02:36.715,2,36,Pass,6,AS Monaco,From Goal Kick,AS Monaco,Fábio Alexandre da Silva Coentrão,Left Back,"[36.9, 4.2]",0.867544,"['c88be12a-a150-4e9b-b9e0-7251b99e387e', 'eb4c0ac2-4656-41b5-ba67-5d769c59165c']",3900598,Thomas Lemar,15.533191,0.60228735,Ground Pass,"[49.7, 13.0]",Left Foot,Open Play,129,129,19047,3245.0,0,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,36.9,4.2,49.7,13.0
1606d9bc-e6d2-47d0-b3f8-6df9160ae0f9,132,1,00:02:39.151,2,39,Pass,7,Toulouse,Regular Play,Toulouse,Wergiton do Rosário Calmon,Right Wing Back,"[76.2, 63.6]",0.916802,"['3407aef9-e4ed-4d04-a741-4c822e9f9ed0', '9ecead3a-4a71-4d37-8846-d0038826858c']",3900598,Wissam Ben Yedder,10.4,-1.5707964,Ground Pass,"[76.2, 53.2]",Right Foot,Open Play,130,130,3030,6723.0,1,True,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,76.2,63.6,76.2,53.2
86ef62ca-bc60-4007-8ef6-f88d39ea650c,135,1,00:02:42.268,2,42,Pass,7,Toulouse,Regular Play,Toulouse,Wissam Ben Yedder,Center Forward,"[78.1, 45.6]",1.636199,['59d80509-1bd0-4a38-802d-26b47ebd64f2'],3900598,Tongo Hamed Doumbia,13.300376,2.3242905,Ground Pass,"[69.0, 55.3]",Right Foot,Open Play,130,130,6723,16522.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,78.1,45.6,69.0,55.3
3286f141-60fe-4037-b6ad-12a19a31148f,138,1,00:02:44.142,2,44,Pass,7,Toulouse,Regular Play,Toulouse,Tongo Hamed Doumbia,Right Defensive Midfield,"[67.6, 56.1]",1.108372,['a2b09e6b-79d1-42a2-88f6-35530881101f'],3900598,Uroš Spajić,14.455794,1.9166123,Ground Pass,"[62.7, 69.7]",Right Foot,Open Play,130,130,16522,16430.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,67.6,56.1,62.7,69.7
54741c75-8120-4ff2-8cb7-21cdfd68d442,141,1,00:02:47.091,2,47,Pass,7,Toulouse,Regular Play,Toulouse,Uroš Spajić,Right Center Back,"[61.7, 69.7]",0.72718,['599f8088-953c-44d3-a7c2-7fa8b658869b'],3900598,Tongo Hamed Doumbia,12.0415945,-0.7266424,Ground Pass,"[70.7, 61.7]",Right Foot,Open Play,130,130,16430,16522.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,61.7,69.7,70.7,61.7
ebefd2b3-2e63-4fad-b883-9916925cdff4,143,1,00:02:47.818,2,47,Pass,7,Toulouse,Regular Play,Toulouse,Tongo Hamed Doumbia,Right Defensive Midfield,"[70.7, 61.7]",1.085127,['029b6f52-645a-485f-a894-09ae25693826'],3900598,Wergiton do Rosário Calmon,17.164207,0.665642,Ground Pass,"[84.2, 72.3]",Right Foot,Open Play,130,130,16522,3030.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,70.7,61.7,84.2,72.3
1fbf70b1-c701-47d9-a576-44af6118d940,147,1,00:02:51.733,2,51,Pass,7,Toulouse,Regular Play,Toulouse,Wergiton do Rosário Calmon,Right Wing Back,"[76.9, 66.0]",1.214907,['00c3eb19-b137-4672-a81c-77cf9c4520df'],3900598,Óscar Guido Trejo,15.065523,-0.80886805,Ground Pass,"[87.3, 55.1]",Right Foot,Open Play,130,130,3030,11540.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,76.9,66.0,87.3,55.1
51a1f46f-25fe-4d74-a272-4be8fbfbdfd0,151,1,00:02:53.439,2,53,Pass,7,Toulouse,Regular Play,Toulouse,Óscar Guido Trejo,Right Attacking Midfield,"[91.3, 57.5]",2.593917,"['6e053687-45ff-4641-9b8a-9774444d4b2d', '7444f6a0-0b50-4e0d-917e-a1e9731e19d9']",3900598,Tongo Hamed Doumbia,29.597973,0.8379812,Ground Pass,"[111.1, 79.5]",Right Foot,Open Play,130,130,11540,16522.0,0,True,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,91.3,57.5,111.1,79.5
140ebcc3-e1d0-4e1f-96d3-b2fd1d3ae5f1,155,1,00:03:12.786,3,12,Pass,8,AS Monaco,From Throw In,AS Monaco,Fábio Alexandre da Silva Coentrão,Left Back,"[6.4, 0.1]",2.070085,"['2a740782-d446-4c3b-ab07-c550967d0760', '7238129a-2e87-4f23-8257-0104997350f5']",3900598,João Filipe Iria Santos Moutinho,31.456001,0.28353977,High Pass,"[36.6, 8.9]",Other,Throw-in,129,129,19047,3168.0,0,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,6.4,0.1,36.6,8.9
7238129a-2e87-4f23-8257-0104997350f5,157,1,00:03:14.856,3,14,Pass,8,AS Monaco,From Throw In,Toulouse,Uroš Spajić,Right Center Back,"[83.5, 71.2]",0.151495,"['140ebcc3-e1d0-4e1f-96d3-b2fd1d3ae5f1', '23ca916c-e89a-40cc-874e-5af0f831c0aa', '8624ae03-f5aa-4439-a174-7385a71f3c72']",3900598,Martin Braithwaite Christensen,3.6619668,-0.61072594,High Pass,"[86.5, 69.1]",Head,Recovery,129,130,16430,4447.0,0,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,83.5,71.2,86.5,69.1
9a1ed8a4-fa95-46b4-8b6f-9b81658841ff,163,1,00:04:04.111,4,4,Pass,9,Toulouse,From Free Kick,Toulouse,Óscar Guido Trejo,Right Attacking Midfield,"[82.8, 46.8]",1.90341,['6e7367ed-9e49-483e-bd7a-6210bba95f42'],3900598,No recipient,39.156734,-0.5539973,High Pass,"[116.1, 26.2]",Right Foot,Free Kick,130,130,11540,-1.0,0,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,82.8,46.8,116.1,26.2
04837fd6-67b7-48da-8a93-ae6ca4f3df37,166,1,00:04:09.022,4,9,Pass,10,AS Monaco,From Keeper,AS Monaco,Danijel Subašić,Goalkeeper,"[11.8, 57.2]",2.076578,['fa4a8b2c-3c35-4255-b0da-84855a1a1339'],3900598,Andrea Raggi,30.598366,0.6088518,Low Pass,"[36.9, 74.7]",Keeper Arm,Open Play,129,129,3444,3374.0,1,False,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,11.8,57.2,36.9,74.7
a83b70eb-f7e2-474f-9bb9-b07331141b3f,170,1,00:04:13.776,4,13,Pass,10,AS Monaco,From Keeper,AS Monaco,Andrea Raggi,Right Back,"[41.8, 73.5]",3.03888,"['44f98d01-fa7d-43b7-8740-dd8db22559cd', 'ede9ed03-12b0-4c7f-ab72-f561048aa92d']",3900598,Thomas Lemar,64.35068,-1.205296,High Pass,"[64.8, 13.4]",Left Foot,Open Play,129,129,3374,3245.0,1,True,False,False,True,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,41.8,73.5,64.8,13.4
b724901e-802b-41af-b5fa-740bf4bb6d8a,177,1,00:04:22.419,4,22,Pass,10,AS Monaco,From Keeper,AS Monaco,Tiemoué Bakayoko,Left Defensive Midfield,"[62.6, 15.1]",0.637503,"['9d4c4b6d-9c4b-49b6-ba65-5ede85b1e010', 'f3c1a511-db16-48b1-840b-c065199fd037']",3900598,Fábio Henrique Tavares,12.580143,1.9882135,Ground Pass,"[57.5, 26.6]",Right Foot,Recovery,129,129,3955,3247.0,1,True,False,False,False,False,Other,False,False,No shot,False,False,False,False,False,False,False,False,False,False,62.6,15.1,57.5,26.6
