id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,off_camera,team,player,position,location,duration,related_events,match_id,pass_recipient,pass_length,pass_angle,pass_height,pass_end_location,pass_body_part,pass_type,possession_team_id,team_id,player_id,pass_recipient_id,under_pressure,pass_outcome,pass_aerial_won,pass_technique,pass_through_ball,pass_cross,pass_switch,pass_assisted_shot_id,pass_shot_assist,pass_outswinging,pass_inswinging,pass_goal_assist,counterpress,pass_deflected,pass_no_touch,pass_cut_back,pass_miscommunication,out,pass_straight,player_x,player_y,pass_end_x,pass_end_y
731481ab-bfbc-4d28-b8ba-2f04ce3c65a0,33,1,00:00:20.075,0,20,Pass,3,Barcelona,Regular Play,False,Barcelona,Gerard Piqué Bernabéu,Right Center Back,"[30.2, 37.5]",1.552346,['7c2e7f4e-5b79-426f-8c9a-088af645dbd6'],266254,Daniel Alves da Silva,20.909328,1.1885138,Low Pass,"[38.0, 56.9]",Head,Open Play,217,217,5213,4324.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,30.2,37.5,38.0,56.9
841a8f00-0345-4a06-8930-5327c83ef37e,37,1,00:00:22.532,0,22,Pass,3,Barcelona,Regular Play,False,Barcelona,Daniel Alves da Silva,Right Back,"[37.4, 59.6]",2.1478,['130dfbc2-7d21-4d66-b568-5f44c23ae38a'],266254,Sergi Roberto Carnicer,18.389671,0.43202797,Ground Pass,"[54.1, 67.3]",Right Foot,Open Play,217,217,4324,6379.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,37.4,59.6,54.1,67.3
af73def3-db37-41f1-899f-78c0a902a3d1,41,1,00:00:25.556,0,25,Pass,3,Barcelona,Regular Play,False,Barcelona,Sergi Roberto Carnicer,Right Center Midfield,"[55.5, 68.3]",2.5354,['9db4ad74-1f7b-415c-a04e-7f43a78c87ec'],266254,Gerard Piqué Bernabéu,21.129364,-2.9172769,Ground Pass,"[34.9, 63.6]",Left Foot,Open Play,217,217,6379,5213.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,55.5,68.3,34.9,63.6
6b551fcc-72be-4262-9b09-7c50f33e8e0a,44,1,00:00:30.328,0,30,Pass,3,Barcelona,Regular Play,False,Barcelona,Gerard Piqué Bernabéu,Right Center Back,"[34.8, 59.1]",3.0792,['7ce3c5d0-18c5-4d81-ae3d-d2e71923353a'],266254,Javier Alejandro Mascherano,38.147346,-1.6206238,Ground Pass,"[32.9, 21.0]",Right Foot,Open Play,217,217,5213,5506.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,34.8,59.1,32.9,21.0
d5dd75dd-b85f-4974-8d72-b664b9dafc19,47,1,00:00:35.654,0,35,Pass,3,Barcelona,Regular Play,False,Barcelona,Javier Alejandro Mascherano,Left Center Back,"[42.3, 17.1]",1.2865,['fd880ef6-a89e-4ea5-9337-23c4b3122219'],266254,Neymar da Silva Santos Junior,19.990248,-0.2219245,Ground Pass,"[61.8, 12.7]",Right Foot,Open Play,217,217,5506,4320.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,42.3,17.1,61.8,12.7
e208d1ac-ec87-452e-9afa-76e04e1b1f0a,49,1,00:00:36.940,0,36,Pass,3,Barcelona,Regular Play,False,Barcelona,Neymar da Silva Santos Junior,Left Wing,"[63.6, 13.6]",3.1356,['638b4a43-c822-4d32-a19b-340956aad598'],266254,Gerard Piqué Bernabéu,51.68994,2.3520906,High Pass,"[27.2, 50.3]",Right Foot,Open Play,217,217,4320,5213.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,63.6,13.6,27.2,50.3
419e0f25-49aa-4e9f-b07c-1204bebf5c06,52,1,00:00:44.132,0,44,Pass,3,Barcelona,Regular Play,False,Barcelona,Gerard Piqué Bernabéu,Right Center Back,"[42.5, 43.2]",2.0048,['46463428-bc9a-4a72-86cc-5196190bde65'],266254,Javier Alejandro Mascherano,21.876244,-1.2013252,Ground Pass,"[50.4, 22.8]",Right Foot,Open Play,217,217,5213,5506.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,42.5,43.2,50.4,22.8
2fc46a13-8364-412f-9376-29b846532e75,55,1,00:00:47.446,0,47,Pass,3,Barcelona,Regular Play,False,Barcelona,Javier Alejandro Mascherano,Left Center Back,"[51.1, 22.7]",1.9804,['6f20017f-e964-44c4-a580-495bdb25bfb6'],266254,Gerard Piqué Bernabéu,29.674568,1.7298509,Ground Pass,"[46.4, 52.0]",Right Foot,Open Play,217,217,5506,5213.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,51.1,22.7,46.4,52.0
4a7fd9b7-4fd5-4b03-bd01-22c3e9ba9795,58,1,00:00:51.397,0,51,Pass,3,Barcelona,Regular Play,False,Barcelona,Gerard Piqué Bernabéu,Right Center Back,"[53.0, 52.3]",2.085662,['79ef656f-a620-4156-9ded-ce85fc337290'],266254,Javier Alejandro Mascherano,28.917124,-1.4807626,Ground Pass,"[55.6, 23.5]",Right Foot,Open Play,217,217,5213,5506.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,53.0,52.3,55.6,23.5
315344dc-ab68-427e-bdc0-be4d7df1e0e1,61,1,00:00:57.359,0,57,Pass,3,Barcelona,Regular Play,False,Barcelona,Javier Alejandro Mascherano,Left Center Back,"[63.0, 24.5]",2.049408,['89e1d2e7-f085-4f80-82d1-6e17259074ec'],266254,Gerard Piqué Bernabéu,24.146635,1.6329569,Ground Pass,"[61.5, 48.6]",Right Foot,Open Play,217,217,5506,5213.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,63.0,24.5,61.5,48.6
419785ef-0f38-4f6a-b0ba-6d6dd6e0c56c,64,1,00:01:02.437,1,2,Pass,3,Barcelona,Regular Play,False,Barcelona,Gerard Piqué Bernabéu,Right Center Back,"[61.5, 48.6]",1.8409,['2c0e6217-c54b-4ed5-918c-01c8db1d9640'],266254,Javier Alejandro Mascherano,19.031815,-1.5129662,Ground Pass,"[62.6, 29.6]",Right Foot,Open Play,217,217,5213,5506.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,61.5,48.6,62.6,29.6
e6eedde4-dc9d-411f-9450-86301a7e10fd,67,1,00:01:04.952,1,4,Pass,3,Barcelona,Regular Play,False,Barcelona,Javier Alejandro Mascherano,Left Center Back,"[62.4, 29.3]",0.8457,['e292025d-f264-418b-b4e8-d599f468811e'],266254,Neymar da Silva Santos Junior,15.10298,-0.019864935,Ground Pass,"[77.5, 29.0]",Right Foot,Open Play,217,217,5506,4320.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,62.4,29.3,77.5,29.0
7eb31b53-ad0e-47b6-8a3b-43186d3937b5,71,1,00:01:06.744,1,6,Pass,3,Barcelona,Regular Play,False,Celta Vigo,Daniel Wass,Right Center Midfield,"[49.4, 51.1]",0.932344,['77f609b3-e6a3-4d24-b82a-96b715760fe1'],266254,Nemanja Radoja,9.849365,2.2915366,Ground Pass,"[42.9, 58.5]",Left Foot,Recovery,217,209,6797,6796.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,49.4,51.1,42.9,58.5
84cc9f7d-f71b-4330-aca7-94411b913d0a,75,1,00:01:08.181,1,8,Pass,3,Barcelona,Regular Play,False,Celta Vigo,Nemanja Radoja,Center Defensive Midfield,"[46.0, 58.8]",0.4062,"['26aa8d86-764f-44df-a970-d2ffc314b409', '84c4d6b7-014d-45f4-87ca-c7d458dd5a6b', 'd48fe3d4-2682-4693-a2e7-8c2d215d43b6']",266254,Hugo Mallo Novegil,4.86621,-1.4056476,Ground Pass,"[46.8, 54.0]",Right Foot,Open Play,217,209,6796,6805.0,True,0,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,46.0,58.8,46.8,54.0
c26174d4-f20c-4d6c-aecd-75be1629acf1,81,1,00:01:12.493,1,12,Pass,4,Celta Vigo,Regular Play,False,Celta Vigo,Jonathan Castro Otto,Left Center Back,"[22.1, 41.4]",2.6644,['2e53e618-9d17-496f-83a7-9191d9895834'],266254,Josep Señé Escudero,20.80601,-0.6935075,High Pass,"[38.1, 28.1]",Right Foot,Recovery,209,209,6802,27342.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,22.1,41.4,38.1,28.1
c32cf106-b7a1-4bda-95ff-9314d0f2d8fc,85,1,00:01:15.198,1,15,Pass,4,Celta Vigo,Regular Play,False,Celta Vigo,Josep Señé Escudero,Left Wing,"[37.5, 30.3]",1.0554,['300ec75d-abfd-447e-bec7-fb21819c2ea1'],266254,Nemanja Radoja,4.0447497,1.4219064,Low Pass,"[38.1, 34.3]",Right Foot,Open Play,209,209,27342,6796.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,37.5,30.3,38.1,34.3
796f23b9-1b1a-47fe-b5e3-6227fdb64aa9,88,1,00:01:16.470,1,16,Pass,4,Celta Vigo,Regular Play,False,Celta Vigo,Nemanja Radoja,Center Defensive Midfield,"[40.7, 34.3]",0.9169,['b7ff529e-1c50-4144-b7eb-31459df98c2e'],266254,John Guidetti,11.337108,0.5268046,Ground Pass,"[50.5, 40.0]",Left Foot,Open Play,209,209,6796,6038.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,40.7,34.3,50.5,40.0
b4a2a5ec-758a-450b-819b-610503e1b32b,91,1,00:01:17.427,1,17,Pass,4,Celta Vigo,Regular Play,False,Celta Vigo,John Guidetti,Center Forward,"[51.5, 40.6]",0.702611,['e3622c09-e1e7-49b0-a59b-74b81cc17024'],266254,Daniel Wass,11.200446,2.2232258,Ground Pass,"[44.7, 49.5]",Right Foot,Open Play,209,209,6038,6797.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,51.5,40.6,44.7,49.5
9ac84360-ca26-4b5a-a139-9d2da9b90759,98,1,00:01:21.353,1,21,Pass,5,Barcelona,Regular Play,False,Barcelona,Javier Alejandro Mascherano,Left Center Back,"[58.1, 21.0]",2.6686,['788da594-c55d-4deb-bdad-d9f25a05206a'],266254,Claudio Andrés Bravo Muñoz,36.45888,2.9372041,Ground Pass,"[22.4, 28.4]",Right Foot,Open Play,217,217,5506,4691.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,58.1,21.0,22.4,28.4
63a982dd-610f-43a4-9bd9-87eb3c35767b,101,1,00:01:25.441,1,25,Pass,5,Barcelona,Regular Play,False,Barcelona,Claudio Andrés Bravo Muñoz,Goalkeeper,"[23.1, 28.5]",0.95384,['448b2b8f-7af1-4625-a33e-77e5498be351'],266254,Gerard Piqué Bernabéu,13.440238,0.9332475,Ground Pass,"[31.1, 39.3]",Right Foot,Open Play,217,217,4691,5213.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,23.1,28.5,31.1,39.3
b7e5cba9-8d9a-4d2e-8187-260907f1154d,104,1,00:01:29.822,1,29,Pass,5,Barcelona,Regular Play,False,Barcelona,Gerard Piqué Bernabéu,Right Center Back,"[41.9, 34.6]",1.9688,['e9716386-87bf-4735-a6ae-375a90a74097'],266254,Javier Alejandro Mascherano,18.700268,-1.5654488,Ground Pass,"[42.0, 15.9]",Right Foot,Open Play,217,217,5213,5506.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,41.9,34.6,42.0,15.9
7a10d927-2400-49a3-ab40-de395635bb38,107,1,00:01:34.254,1,34,Pass,5,Barcelona,Regular Play,False,Barcelona,Javier Alejandro Mascherano,Left Center Back,"[44.4, 25.2]",2.2307,['753dba9d-a9d6-4fb0-aaa2-25ffaa89aa05'],266254,Gerard Piqué Bernabéu,34.0802,1.467916,Ground Pass,"[47.9, 59.1]",Right Foot,Open Play,217,217,5506,5213.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,44.4,25.2,47.9,59.1
efab2b2a-4b66-4c59-96dd-29e706ff33e4,111,1,00:01:37.929,1,37,Pass,5,Barcelona,Regular Play,False,Barcelona,Gerard Piqué Bernabéu,Right Center Back,"[50.5, 59.7]",1.3017,['145bdc8d-885f-47a1-8ff1-09c8c47b801e'],266254,Daniel Alves da Silva,18.35756,1.1558906,Ground Pass,"[57.9, 76.5]",Right Foot,Open Play,217,217,5213,4324.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,50.5,59.7,57.9,76.5
dd10084f-8bf9-462b-8346-8598193fc715,115,1,00:01:40.269,1,40,Pass,5,Barcelona,Regular Play,False,Barcelona,Daniel Alves da Silva,Right Back,"[55.0, 76.1]",3.669033,['eb224128-f4f8-4f7c-bc8f-e4852a4efba2'],266254,Javier Alejandro Mascherano,50.37539,-1.6542673,Low Pass,"[50.8, 25.9]",Right Foot,Open Play,217,217,4324,5506.0,False,1,False,Other,False,False,True,No shot,False,False,False,False,False,False,False,False,False,False,False,55.0,76.1,50.8,25.9
73176956-7410-4e39-9e25-9d00f5d4b077,118,1,00:01:49.075,1,49,Pass,5,Barcelona,Regular Play,False,Barcelona,Javier Alejandro Mascherano,Left Center Back,"[76.9, 12.7]",1.883284,['61daa04c-55b4-4722-801e-8880b2046a68'],266254,Sergio Busquets i Burgos,23.176712,2.4601133,Ground Pass,"[58.9, 27.3]",Right Foot,Open Play,217,217,5506,5203.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,76.9,12.7,58.9,27.3
f8b39c01-dfa3-4237-b8e0-e645978db29d,121,1,00:01:52.521,1,52,Pass,5,Barcelona,Regular Play,False,Barcelona,Sergio Busquets i Burgos,Center Defensive Midfield,"[61.9, 29.0]",1.9044,['c764058e-afaf-41b2-bd1f-71d9034dfddd'],266254,Gerard Piqué Bernabéu,24.847132,1.6796758,Ground Pass,"[59.2, 53.7]",Left Foot,Open Play,217,217,5203,5213.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,61.9,29.0,59.2,53.7
53408154-4ddf-446f-a76a-705af83fced2,124,1,00:01:56.549,1,56,Pass,5,Barcelona,Regular Play,False,Barcelona,Gerard Piqué Bernabéu,Right Center Back,"[64.2, 54.8]",3.751862,['8670134e-4e9b-4ea1-a39e-dafe3ca47131'],266254,Luis Alberto Suárez Díaz,55.32034,0.027118124,High Pass,"[119.5, 56.3]",Right Foot,Open Play,217,217,5213,5246.0,False,0,False,Through Ball,True,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,64.2,54.8,119.5,56.3
80554d29-bbf8-4f1f-8729-57ce4706f0aa,126,1,00:02:25.003,2,25,Pass,6,Celta Vigo,From Goal Kick,False,Celta Vigo,Sergio Álvarez Conde,Goalkeeper,"[7.0, 44.1]",3.8034,['62a6da28-9691-4229-800c-fc5592f0eeb2'],266254,Claudio Beauvue,57.58472,0.28879547,High Pass,"[62.2, 60.5]",Right Foot,Goal Kick,209,209,6884,6600.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,7.0,44.1,62.2,60.5
42e35c1d-07a5-4dfb-bd11-ee0e5db940a3,128,1,00:02:28.806,2,28,Pass,6,Celta Vigo,From Goal Kick,False,Celta Vigo,Claudio Beauvue,Right Wing,"[62.5, 60.5]",1.2928,['ea32cb55-5f00-4ecb-9e07-3e1c2e6cf256'],266254,Daniel Wass,20.342075,-0.5252436,Low Pass,"[80.1, 50.3]",Head,Open Play,209,209,6600,6797.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,62.5,60.5,80.1,50.3
12f9975a-2120-447d-aabe-3037126ba1a2,131,1,00:02:30.139,2,30,Pass,6,Celta Vigo,From Goal Kick,False,Celta Vigo,Daniel Wass,Right Center Midfield,"[75.6, 48.8]",1.6731,"['62b2dc3a-0d6a-4136-9b94-5c025b8e199b', 'e4a3e58b-17b4-4853-894c-3ff60ff9ff90']",266254,John Guidetti,13.507405,-0.12619154,High Pass,"[89.0, 47.1]",Right Foot,Open Play,209,209,6797,6038.0,False,0,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,75.6,48.8,89.0,47.1
56edc896-0d65-4028-98f5-4c5483f3c940,135,1,00:02:32.546,2,32,Pass,7,Barcelona,Regular Play,False,Barcelona,Sergi Roberto Carnicer,Right Center Midfield,"[37.9, 40.0]",1.6476,['a72401cb-776e-4285-b85c-05d5c76cb149'],266254,Sergio Busquets i Burgos,9.109336,-1.2698761,Low Pass,"[40.6, 31.3]",Head,Recovery,217,217,6379,5203.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,37.9,40.0,40.6,31.3
2b64954e-4191-409e-a7c4-e6cb6f52735e,138,1,00:02:35.074,2,35,Pass,7,Barcelona,Regular Play,False,Barcelona,Sergio Busquets i Burgos,Center Defensive Midfield,"[41.9, 29.2]",1.7411,['b504c477-6045-44ec-8b7c-d5e9d125b517'],266254,Jordi Alba Ramos,20.27856,-1.7643235,Ground Pass,"[38.0, 9.3]",Right Foot,Open Play,217,217,5203,5211.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,41.9,29.2,38.0,9.3
9ba07629-6e21-481b-8fde-040110d5b86d,142,1,00:02:37.461,2,37,Pass,7,Barcelona,Regular Play,False,Barcelona,Jordi Alba Ramos,Left Back,"[42.0, 10.3]",1.0999,"['63276de7-8f76-41e6-a4c5-90dfd6176716', 'd83af6c0-3f66-4705-92f3-2f87ce31d566']",266254,Neymar da Silva Santos Junior,14.008925,-0.31949323,Ground Pass,"[55.3, 5.9]",Left Foot,Open Play,217,217,5211,4320.0,True,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,42.0,10.3,55.3,5.9
3d21a5e8-4ad3-47be-a008-e1681b329c8b,145,1,00:02:38.671,2,38,Pass,7,Barcelona,Regular Play,False,Barcelona,Neymar da Silva Santos Junior,Left Wing,"[54.4, 4.9]",1.0359,['3639ec86-3664-4b8e-a099-a138002daf0a'],266254,Andrés Iniesta Luján,11.539497,2.0189414,Ground Pass,"[49.4, 15.3]",Right Foot,Open Play,217,217,4320,5216.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,54.4,4.9,49.4,15.3
3a36842b-628c-4b88-b8ce-9f1ac6e8d322,149,1,00:02:40.717,2,40,Pass,7,Barcelona,Regular Play,False,Barcelona,Andrés Iniesta Luján,Left Center Midfield,"[48.5, 15.0]",0.8134,"['96e706b9-7cbd-4906-b644-63e6017a5bd2', 'cfbd9a61-eec8-4991-a74e-e2ad26185d10']",266254,Sergio Busquets i Burgos,5.8694124,1.973451,Ground Pass,"[46.2, 20.4]",Right Foot,Open Play,217,217,5216,5203.0,True,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,48.5,15.0,46.2,20.4
588acd87-338d-475a-beaf-0dfc505890c7,153,1,00:02:42.418,2,42,Pass,7,Barcelona,Regular Play,False,Barcelona,Sergio Busquets i Burgos,Center Defensive Midfield,"[46.2, 19.6]",0.8462,['f571d753-c42e-4fcc-a327-84364d3068bd'],266254,Javier Alejandro Mascherano,12.955308,2.9865959,Ground Pass,"[33.4, 21.6]",Right Foot,Open Play,217,217,5203,5506.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,46.2,19.6,33.4,21.6
5bee71b7-0d98-4842-98f4-e2612bad2d72,155,1,00:02:43.264,2,43,Pass,7,Barcelona,Regular Play,False,Barcelona,Javier Alejandro Mascherano,Left Center Back,"[34.6, 22.1]",2.3959,['081df64b-ec1b-4ac5-9436-90ce279192d5'],266254,Claudio Andrés Bravo Muñoz,20.525106,2.5644004,Ground Pass,"[17.4, 33.3]",No Touch,Open Play,217,217,5506,4691.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,True,False,False,False,False,34.6,22.1,17.4,33.3
42a8e191-48aa-415e-884e-d0e64d5a8a27,159,1,00:02:47.502,2,47,Pass,7,Barcelona,Regular Play,False,Barcelona,Claudio Andrés Bravo Muñoz,Goalkeeper,"[18.3, 41.0]",1.611124,['a0a295e8-b0f4-4fa2-acd2-4b87bc3b50ac'],266254,Gerard Piqué Bernabéu,17.808426,1.7571791,Ground Pass,"[15.0, 58.5]",Right Foot,Open Play,217,217,4691,5213.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,18.3,41.0,15.0,58.5
7d26e860-c587-41a1-8d64-bef8b2f86c2f,163,1,00:02:50.872,2,50,Pass,7,Barcelona,Regular Play,False,Barcelona,Gerard Piqué Bernabéu,Right Center Back,"[14.4, 59.6]",2.1878,['2ef5d51c-51f5-4628-a40f-5947b399945d'],266254,Lionel Andrés Messi Cuccittini,42.40955,0.30907413,High Pass,"[54.8, 72.5]",Right Foot,Open Play,217,217,5213,5503.0,False,1,False,Other,False,False,False,No shot,False,False,False,False,False,False,False,False,False,False,False,14.4,59.6,54.8,72.5
