id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_aerial_won,shot_body_part,shot_type,shot_outcome,shot_technique,shot_freeze_frame,possession_team_id,team_id,player_id,shot_first_time,out,shot_one_on_one,shot_deflected,shot_open_goal,shot_redirect,shot_saved_off_target,shot_follows_dribble,shot_saved_to_post,off_camera,goal,shot_with_pass,player_x,player_y,shot_end_x,shot_end_y,shot_end_z,assist,assist_play_pattern,inside_18_width,inside_18_depth,inside_18,shot_distance,shot_angle,bodypart_angle
87056ce6-d3eb-432d-8d95-8af9dda4fc23,1465,1,00:34:40.365,34,40,Shot,78,Palermo,Regular Play,Palermo,Robin Quaison,Left Wing,"[110.1, 29.4]",0.594356,True,"['1bb8f026-58df-447e-9e0c-621fb4040946', '8cc1c152-eb46-43b7-a6b6-61e44c2a3235', 'c310b556-42e8-4e2b-8f04-27bb769bec9f']",3879700,0.11017111,"[120.0, 43.4, 0.2]",cd8ad008-5baf-4c91-92c0-5b7edd103f04,False,Right Foot,Open Play,Goal,Normal,"[{'location': [111.9, 45.5], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.3, 29.5], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 30.2], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.2, 33.6], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.9, 28.7], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.5, 30.1], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.2, 37.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.2, 28.1], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.6, 31.8], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.2, 49.2], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",2256,2256,8552,True,False,False,False,False,False,False,False,False,False,True,True,110.1,29.4,120.0,43.4,0.2,,,True,True,True,14.50413734077281,43.04,Left - Inside Foot
8a2fdc41-5df2-4c18-9d79-5ebfa794c3e2,1653,1,00:40:49.010,40,49,Shot,87,Palermo,From Counter,Palermo,Ivaylo Chochev,Left Center Midfield,"[103.7, 29.8]",0.364916,False,['cbeb8094-355c-4970-a75d-1f556ab63793'],3879700,0.090845525,"[120.0, 39.2, 5.0]",No Pass,False,Left Foot,Open Play,Off T,Normal,"[{'location': [100.0, 44.3], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.2, 36.6], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 47.4], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.9, 35.3], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.1, 37.2], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.4, 36.4], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 32.6], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.9, 38.5], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.5, 42.6], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [99.1, 33.4], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.5, 35.9], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.0, 31.3], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",2256,2256,40349,True,False,False,False,False,False,False,False,False,False,False,True,103.7,29.8,120.0,39.2,5.0,,,True,True,True,19.22836446502926,57.96,Left - Outside Foot
26b97fe8-4b7e-4f0d-8ab0-9bac6c29e392,1688,1,00:41:32.639,41,32,Shot,90,Udinese,Regular Play,Udinese,Cyril Théréau,Left Center Forward,"[112.8, 35.9]",0.143112,False,['6a3c1d1b-62ef-4e29-bb49-f43408fa9d43'],3879700,0.1844773,"[120.0, 40.0, 5.0]",8861eef2-66aa-4065-8719-990e38ac36f6,False,Head,Open Play,Off T,Normal,"[{'location': [99.1, 42.8], 'player': {'id': 40349, 'name': 'Ivaylo Chochev'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.4, 25.8], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.0, 31.8], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.3, 20.2], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [82.7, 49.2], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [110.2, 43.4], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.6, 37.7], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.6, 52.0], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.5, 38.5], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 15.1], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [94.5, 22.6], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [86.7, 44.4], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.9, 45.0], 'player': {'id': 7805, 'name': 'Stipe Perica'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",230,230,8272,False,False,True,False,False,False,False,False,False,False,False,True,112.8,35.9,120.0,40.0,5.0,,,True,True,True,8.285529554590946,60.34,Left - Head
408fa0e7-d7d3-4551-b5c8-f525b27f4d98,1730,1,00:42:45.893,42,45,Shot,93,Udinese,From Throw In,Udinese,Bruno Miguel Borges Fernandes,Left Center Midfield,"[107.1, 42.3]",1.107151,False,['1dc5b0ba-fa8d-41f5-8a8f-8202422b1958'],3879700,0.047503375,"[110.7, 37.3]",e25f0938-bd9a-4de9-a6e9-228efed17760,False,Head,Open Play,Wayward,Normal,"[{'location': [109.6, 52.7], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 44.6], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 52.5], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [119.1, 40.6], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.3, 66.5], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.4, 43.3], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.5, 37.0], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.5, 38.6], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.3, 43.6], 'player': {'id': 7805, 'name': 'Stipe Perica'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.8, 57.7], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [89.7, 65.8], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",230,230,5204,False,False,False,False,False,False,False,False,False,False,False,True,107.1,42.3,110.7,37.3,-1.0,,,True,True,True,13.103434664239758,100.11,Right - Head
489be872-60d2-4e92-b170-1c9285e253ef,1877,2,00:01:40.035,46,40,Shot,101,Udinese,From Throw In,Udinese,Stipe Perica,Right Center Forward,"[100.4, 58.8]",1.288195,True,"['1309bf56-36ed-4df9-ab97-02962a41f9be', '3b98380d-6658-4d7f-a68c-d063f29216eb']",3879700,0.011066115,"[120.0, 46.0, 1.0]",808c437d-ab71-44dd-a2d2-61c9827ea183,False,Right Foot,Open Play,Off T,Half Volley,"[{'location': [117.3, 44.7], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.3, 22.7], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [91.2, 77.7], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [99.8, 43.1], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [87.7, 38.6], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.9, 65.9], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.0, 75.8], 'player': {'id': 40349, 'name': 'Ivaylo Chochev'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [81.5, 41.0], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.6, 75.9], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 57.7], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 60.6], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 47.3], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.4, 38.9], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",230,230,7805,True,False,False,False,False,False,False,False,False,False,False,True,100.4,58.8,120.0,46.0,1.0,,,False,False,False,27.158792314828723,133.81,Right - Outside Foot
e9814a74-3f27-4c5a-be92-432adb800a97,2101,2,00:07:40.190,52,40,Shot,112,Palermo,Regular Play,Palermo,Achraf Lazaar,Left Back,"[92.2, 21.2]",0.90696,False,['5244787e-d722-44e2-983a-c9b8ee0f4963'],3879700,0.0069454396,"[120.0, 36.4, 4.8]",f319d60b-d147-4a8e-9f28-2645448ff66f,False,Left Foot,Open Play,Off T,Normal,"[{'location': [118.1, 38.6], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [80.9, 33.7], 'player': {'id': 40349, 'name': 'Ivaylo Chochev'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.2, 42.8], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 42.8], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.6, 34.0], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.9, 29.8], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.8, 22.7], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.5, 28.2], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.1, 9.2], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [95.8, 14.3], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.3, 45.7], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.2, 34.2], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [92.4, 40.2], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [93.9, 7.9], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",2256,2256,10032,False,False,False,False,False,False,False,False,False,False,False,True,92.2,21.2,120.0,36.4,4.8,,,False,False,False,33.5600953514736,55.93,Left - Outside Foot
8157233d-447e-4afb-baf7-db4b827805c1,2131,2,00:09:05.831,54,5,Shot,114,Udinese,From Free Kick,Udinese,Stipe Perica,Right Center Forward,"[99.0, 25.9]",0.890762,True,"['0077e761-6405-40c9-a9be-e5d23a1ddf0a', 'fd1f9c88-ae69-4377-a518-c4e4c0c2c81f']",3879700,0.022162495,"[117.6, 38.7, 0.5]",No Pass,False,Right Foot,Open Play,Saved,Normal,"[{'location': [102.8, 48.8], 'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [104.8, 49.7], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.7, 42.9], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.1, 40.5], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.3, 20.9], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [88.0, 17.4], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [117.9, 38.0], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 40.3], 'player': {'id': 40349, 'name': 'Ivaylo Chochev'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.5, 44.1], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 47.6], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.3, 27.5], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.8, 9.4], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [98.3, 19.0], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.5, 34.9], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.8, 37.8], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [89.7, 20.2], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [89.5, 15.6], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",230,230,7805,False,False,False,False,False,False,False,False,False,False,False,True,99.0,25.9,117.6,38.7,0.5,,,True,False,False,25.294465797877606,56.12,Left - Inside Foot
7484d9b7-973c-4a27-9f1a-e3507ca0fb9f,2172,2,00:09:49.666,54,49,Shot,122,Udinese,Regular Play,Udinese,Silvan Widmer,Right Wing Back,"[107.2, 53.4]",0.416742,False,['7ce7aeda-a078-4bc8-ad4a-5438591700b5'],3879700,0.076283924,"[117.4, 44.1, 0.2]",a6b1761e-1375-4ed1-9751-183c42511500,False,Right Foot,Open Play,Saved,Normal,"[{'location': [117.4, 44.0], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.1, 60.2], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 35.7], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.4, 50.2], 'player': {'id': 40349, 'name': 'Ivaylo Chochev'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.4, 50.5], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 44.4], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.8, 42.2], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.6, 34.4], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.7, 42.6], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.8, 43.1], 'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [112.0, 41.1], 'player': {'id': 7805, 'name': 'Stipe Perica'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.8, 34.8], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.8, 17.9], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",230,230,7796,False,False,False,False,False,False,False,False,False,False,False,True,107.2,53.4,117.4,44.1,0.2,,,True,True,True,18.531055015837598,136.31,Right - Outside Foot
0df52979-e164-49bc-a531-321b02988758,2191,2,00:10:04.897,55,4,Shot,123,Palermo,From Counter,Palermo,Oscar Hiljemark,Right Center Midfield,"[116.6, 38.6]",0.440301,False,['0917deb8-ac7c-461c-a7c8-2d67578d29e8'],3879700,0.6022271,"[120.0, 40.8, 0.4]",No Pass,False,Other,Open Play,Goal,Normal,"[{'location': [116.0, 42.5], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 36.6], 'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [114.3, 30.6], 'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 32.6], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.2, 52.1], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.8, 33.6], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.3, 38.1], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.2, 21.5], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.3, 47.8], 'player': {'id': 38389, 'name': 'Alberto Gilardino'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",2256,2256,5605,False,False,True,False,False,False,False,False,False,False,True,True,116.6,38.6,120.0,40.8,0.4,,,True,True,True,3.676955262170052,67.62,Other
a4a05d7c-3755-47ba-9abd-52dbcbc61d89,2479,2,00:16:36.156,61,36,Shot,137,Udinese,Regular Play,Udinese,Cyril Théréau,Left Center Forward,"[107.3, 39.8]",0.489256,True,"['1e34ed4d-6d6a-4c92-a88d-dff3424e5bbb', '463787a0-33da-41f5-9a04-750b53c118bc']",3879700,0.3179148,"[116.1, 40.4, 1.4]",12b5836c-ab6d-47d9-a7c3-283d2306152b,False,Right Foot,Open Play,Saved,Normal,"[{'location': [97.7, 39.0], 'player': {'id': 40349, 'name': 'Ivaylo Chochev'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.2, 41.5], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.1, 39.6], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 37.4], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 35.2], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 28.0], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.7, 25.9], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.8, 37.1], 'player': {'id': 40367, 'name': 'Francesco Lodi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.1, 36.2], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.7, 14.9], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",230,230,8272,True,False,False,False,False,False,False,False,False,False,False,True,107.3,39.8,116.1,40.4,1.4,,,True,True,True,12.701574705523724,89.1,Left - Inside Foot
